"Product Types:  </b> There are 6 Product Types available in our Community</span></p>
  
<p>
<b>- Simple Products:</b> A Simple product is a physical item that can be sold individually and has its own SKU. Simple products can be used in association with Grouped, Bundled, and Configurable Products.
</p>


<p>
<b>- Grouped Products:</b> Grouped products allow you to create a new product using one or more existing products in your store. You can choose different variations of a product to be part of a Grouped Product. Price of a Grouped Product is summation of its component products. 
<br /><strong>Note:</strong> To create this type of product, you must have at least two simple products in your store.
</p>


<p>
<b>- Configurable Products:</b> A Configurable product is a simple product with variety of options to be selected from drop-down lists. Each combination of drop-down options represents a separate simple product with a distinct SKU which enables you (the store admin) to maintain your inventory.
</p>


<p>
<b>- Virtual Product:</b> A Virtual product does not have any physical existence, and it only represents something that can be sold, such as a warranty, a service, subscription, coupon, etc. Virtual products can be associated with Grouped and Bundled products.
</p>

<p>
<b>- Bundled Products:</b> Bundled Products are also known as Product Kits. Price of a Bundled Product can be made less than the combined price of its component products. 
<br />
<strong>Note:</strong> To create this type of product, you must have at least two simple products in your store.
</p>


<p>
<b>- Downloadable Product:</b> Downloadable products are similar to virtual products, but they include one or more digital files for download.";"Product Types:  </b> There are 6 Product Types available in our Community</span></p>
  
<p>
<b>- Simple Products:</b> A Simple product is a physical item that can be sold individually and has its own SKU. Simple products can be used in association with Grouped, Bundled, and Configurable Products.
</p>


<p>
<b>- Grouped Products:</b> Grouped products allow you to create a new product using one or more existing products in your Showroom. You can choose different variations of a product to be part of a Grouped Product. Price of a Grouped Product is summation of its component products. 
<br /><strong>Note:</strong> To create this type of product, you must have at least two simple products in your Showroom.
</p>


<p>
<b>- Configurable Products:</b> A Configurable product is a simple product with variety of options to be selected from drop-down lists. Each combination of drop-down options represents a separate simple product with a distinct SKU which enables you (the Showroom admin) to maintain your inventory.
</p>


<p>
<b>- Virtual Product:</b> A Virtual product does not have any physical existence, and it only represents something that can be sold, such as a warranty, a service, subscription, coupon, etc. Virtual products can be associated with Grouped and Bundled products.
</p>

<p>
<b>- Bundled Products:</b> Bundled Products are also known as Product Kits. Price of a Bundled Product can be made less than the combined price of its component products. 
<br />
<strong>Note:</strong> To create this type of product, you must have at least two simple products in your Showroom.
</p>


<p>
<b>- Downloadable Product:</b> Downloadable products are similar to virtual products, but they include one or more digital files for download."
"Your list has been published.";"Your list has been published."
"Publish Product?";"Publish Product?"
"Are you sure that you want to publish this Product?";"Are you sure that you want to publish this Product?"
"Publish";"Publish"
"You don't select any shipping method entry.Please select at least one.";"You don't select any shipping method entry.Please select at least one."
"Are you sure you want to delete the selected shipping methods?";"Are you sure you want to delete the selected shipping methods?"
"Manage the store shipping methods, which allow to buyer for selecting available shipping methods in the checkout process and you may ship purchased products accordingly. Shipping methods will apply only for ‘Simple Products’, ‘Configurable Products’ and ‘Bundle Products’.<br />Shipping methods depend on the locations. Which you may configured accordingly, shipping methods will show to buyers, which belong to configured locations. There could be more than one or two shipping methods available for the buyer where buyer may choose one of them on the basis of delivery time and shipping price for complete the checkout process.";"Manage the Showroom shipping methods, which allow to buyer for selecting available shipping methods in the checkout process and you may ship purchased products accordingly. Shipping methods will apply only for ‘Simple Products’, ‘Configurable Products’ and ‘Bundle Products’.<br />Shipping methods depend on the locations. Which you may configured accordingly, shipping methods will show to buyers, which belong to configured locations. There could be more than one or two shipping methods available for the buyer where buyer may choose one of them on the basis of delivery time and shipping price for complete the checkout process."
"Shipping method(s) successfully created.";"Shipping method(s) successfully created."
"Changes has been saved successfully.";"Changes has been saved successfully."
"%s method(s) found.";"%s method(s) found."
"Weight Limit";"Weight Limit"
"Depend On";"Depend On"
"Depend On Limit";"Depend On Limit"
"Charge On";"Charge On"
"NA";"NA"
"Cost";"Cost"
"Weight";"Weight"
"Order Weight";"Order Weight"
"Per Unit Weight";"Per Unit Weight"
"Per Order";"Per Order"
"Per Item";"Per Item"
"Disable Method";"Disable Method"
"Enable Method";"Enable Method"
"There are no shipping methods available.";"There are no shipping methods available."
"Tax Value";"Tax Value"
"Tax Applied by";"Tax Applied by"
"Thank you for submitting your payment. Your payment is currently pending - your order will be placed when we are notified that the payment has completed successfully.";"Thank you for submitting your payment. Your payment is currently pending - your order will be placed when we are notified that the payment has completed successfully."
"Payment Failed";"Payment Failed"
"There was an error processing your transaction for the %s: %s.";"There was an error processing your transaction for the %s: %s."
"order";"order";"orders"
"We suggest you that please try again with another payment methods after click on make payment"" from my orders page.""";"We suggest you that please try again with another payment methods after click on make payment"" from my orders page."""
"Go to My Orders";"Go to My Orders"
"Popular Product Brands";"Popular Product Brands"
"Browse the brands created for products by the various members.";"Browse the brands created for products by the various members."
"Popular Product Tags";"Popular Product Tags"
"Browse the tags created for products by the various members.";"Browse the tags created for products by the various members."
